row_type,gt_duration_bin_broad,matching_cell,short_qid,long_qid,short_vid,long_vid,short_audio_duration_sec,long_audio_duration_sec,short_gt_duration_sec,long_gt_duration_sec,short_gt_count,long_gt_count,short_query_word_count,long_query_word_count,short_r1_iou05,long_r1_iou05,long_minus_short_r1_iou05,short_r1_iou07,long_r1_iou07,long_minus_short_r1_iou07,short_oracle10_iou07,long_oracle10_iou07,long_minus_short_oracle10_iou07,short_qd_top1_center_hit_le_2s,long_qd_top1_center_hit_le_2s,long_minus_short_qd_top1_center_hit_le_2s,short_final_width_gt_ratio,long_final_width_gt_ratio,long_minus_short_final_width_gt_ratio,short_center_error_sec,long_center_error_sec,long_minus_short_center_error_sec,short_normalized_gt_width,long_normalized_gt_width,long_minus_short_normalized_gt_width
matched_pair,2-5s,2-3s|1|6-10w,sl_Pxpc7beo_1,0fMXnvD38zI_1,sl_Pxpc7beo,0fMXnvD38zI,74.0,300.0,2.0,2.0,1,1,9,9,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5,6.5,5.0,0.5,8.5,8.0,0.02702702702702703,0.006666666666666667,-0.02036036036036036
matched_pair,2-5s,2-3s|1|6-10w,kdflh3akyH8_1,ECw5Yf7QoMo_3,kdflh3akyH8,ECw5Yf7QoMo,99.0,299.0,2.0,2.0,1,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,1.5,54.0,114.5,60.5,0.020202020202020204,0.006688963210702341,-0.013513056991317864
matched_pair,2-5s,2-3s|1|6-10w,p9qRTh4BmSE_1,eRU-rABp8nk_2,p9qRTh4BmSE,eRU-rABp8nk,128.0,299.0,2.0,2.0,1,1,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,1.5,2.5,39.0,36.5,0.015625,0.006688963210702341,-0.00893603678929766
matched_pair,2-5s,2-3s|1|6-10w,q1ivQ_2fddk_3,eu5bq0A3XVQ_2,q1ivQ_2fddk,eu5bq0A3XVQ,167.0,300.0,2.0,2.0,1,1,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,2.0,119.5,12.5,-107.0,0.011976047904191617,0.006666666666666667,-0.00530938123752495
matched_pair,2-5s,2-3s|2|0-5w,0_K6OKtoBBU_1,yfYNPWs7mWY_2,0_K6OKtoBBU,yfYNPWs7mWY,61.0,300.0,2.0,2.0,2,2,4,4,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5,5.0,3.5,0.5,7.5,7.0,0.03278688524590164,0.006666666666666667,-0.026120218579234973
matched_pair,2-5s,2-3s|2|0-5w,0_K6OKtoBBU_3,9z2OwpftxUE_2,0_K6OKtoBBU,9z2OwpftxUE,61.0,208.0,2.0,2.0,2,2,3,5,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5,7.5,6.0,0.5,97.0,96.5,0.03278688524590164,0.009615384615384616,-0.023171500630517025
matched_pair,2-5s,2-3s|2|0-5w,E3Q1jfTeuWs_1,bUTOsLXYyxg_1,E3Q1jfTeuWs,bUTOsLXYyxg,60.0,300.0,2.0,2.0,2,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.5,4.0,12.0,37.5,25.5,0.03333333333333333,0.006666666666666667,-0.026666666666666665
matched_pair,2-5s,2-3s|2|0-5w,UQtBt6CQpwg_1,o7-X8DAToGc_2,UQtBt6CQpwg,o7-X8DAToGc,59.0,300.0,2.0,2.0,2,2,3,5,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5,7.0,5.5,0.5,14.0,13.5,0.03389830508474576,0.006666666666666667,-0.027231638418079095
matched_pair,2-5s,2-3s|2|6-10w,gr5Zss89yLQ_3,ObWjGBJF_94_1,gr5Zss89yLQ,ObWjGBJF_94,106.0,299.0,2.0,2.0,2,2,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,8.0,7.0,2.0,9.0,7.0,0.018867924528301886,0.006688963210702341,-0.012178961317599546
matched_pair,2-5s,2-3s|2|6-10w,q3SEOW2m4WY_1,1IoHRTUp86c_3,q3SEOW2m4WY,1IoHRTUp86c,62.0,226.0,2.0,2.0,2,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,8.0,7.0,1.0,98.0,97.0,0.03225806451612903,0.008849557522123894,-0.023408506994005138
matched_pair,2-5s,2-3s|2|6-10w,EcihYbSlyck_3,WUyeFOyKIg0_1,EcihYbSlyck,WUyeFOyKIg0,157.0,299.0,2.0,2.0,2,2,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,-1.0,35.0,26.0,-9.0,0.012738853503184714,0.006688963210702341,-0.006049890292482373
matched_pair,2-5s,2-3s|2|6-10w,MkbP_8zJwXU_2,ErxgH5g3Kx0_2,MkbP_8zJwXU,ErxgH5g3Kx0,99.0,210.0,2.0,2.0,2,2,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,1.0,85.5,22.5,-63.0,0.020202020202020204,0.009523809523809525,-0.010678210678210679
matched_pair,2-5s,2-3s|2|6-10w,jlwe9jtu5Gw_2,OMGHnJV0l2U_1,jlwe9jtu5Gw,OMGHnJV0l2U,63.0,299.0,2.0,2.0,2,2,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.5,10.0,5.0,73.5,68.5,0.031746031746031744,0.006688963210702341,-0.025057068535329404
matched_pair,2-5s,2-3s|3+|0-5w,-FW109cbv0g_4,WUpeplQr3A4_1,-FW109cbv0g,WUpeplQr3A4,96.0,300.0,2.0,2.0,6,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,2.5,6.5,6.5,0.0,0.020833333333333332,0.006666666666666667,-0.014166666666666664
matched_pair,2-5s,2-3s|3+|0-5w,HdPSebdDxe4_1,LvMA1Wcgu3w_1,HdPSebdDxe4,LvMA1Wcgu3w,121.0,282.0,2.0,2.0,6,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,-2.0,0.01652892561983471,0.0070921985815602835,-0.009436727038274428
matched_pair,2-5s,2-3s|3+|0-5w,LB6CZ0x-kns_1,--0w1YA1Hm4_3,LB6CZ0x-kns,--0w1YA1Hm4,138.0,299.0,2.0,2.0,3,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.5,3.0,-0.5,2.0,1.5,-0.5,0.014492753623188406,0.006688963210702341,-0.007803790412486065
matched_pair,2-5s,2-3s|3+|0-5w,VZLZ08k3YeA_1,pHYkWkZ4guE_3,VZLZ08k3YeA,pHYkWkZ4guE,142.0,300.0,2.0,2.0,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,2.5,73.0,40.0,-33.0,0.014084507042253521,0.006666666666666667,-0.007417840375586854
matched_pair,2-5s,2-3s|3+|0-5w,Z3wDry8nnJs_3,zwoqJY03yHE_4,Z3wDry8nnJs,zwoqJY03yHE,90.0,300.0,2.0,2.0,3,3,3,3,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.5,5.0,3.5,0.5,2.0,1.5,0.022222222222222223,0.006666666666666667,-0.015555555555555555
matched_pair,2-5s,2-3s|3+|0-5w,Zsf2YvJfCKw_1,QOmV7O9mFwg_3,Zsf2YvJfCKw,QOmV7O9mFwg,135.0,260.0,2.0,2.0,3,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,2.0,2.5,46.5,44.0,0.014814814814814815,0.007692307692307693,-0.007122507122507123
matched_pair,2-5s,2-3s|3+|0-5w,_BSmz3SEW1w_1,RrmBGjJqlEo_1,_BSmz3SEW1w,RrmBGjJqlEo,133.0,300.0,2.0,2.0,3,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5,3.0,11.0,12.5,1.5,0.015037593984962405,0.006666666666666667,-0.008370927318295737
matched_pair,2-5s,2-3s|3+|0-5w,p9qRTh4BmSE_2,1Og2TJ3bXW0_4,p9qRTh4BmSE,1Og2TJ3bXW0,128.0,300.0,2.0,2.0,3,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.5,-6.5,16.5,57.5,41.0,0.015625,0.006666666666666667,-0.008958333333333332
matched_pair,2-5s,2-3s|3+|0-5w,t1hj7se76wQ_2,IJ6pm5Kns8A_1,t1hj7se76wQ,IJ6pm5Kns8A,119.0,209.0,2.0,2.0,7,4,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,12.0,3.5,-8.5,1.0,9.5,8.5,0.01680672268907563,0.009569377990430622,-0.007237344698645008
matched_pair,2-5s,2-3s|3+|6-10w,2RjqBRzmxaM_5,8OTd45_6cvY_2,2RjqBRzmxaM,8OTd45_6cvY,122.0,299.0,2.0,2.0,3,5,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,-9.0,20.5,4.5,-16.0,0.01639344262295082,0.006688963210702341,-0.00970447941224848
matched_pair,2-5s,2-3s|3+|6-10w,BA-lFjpzad4_4,1vCYiVvZ7VE_2,BA-lFjpzad4,1vCYiVvZ7VE,64.0,296.0,2.0,2.0,3,4,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,4.0,0.5,21.5,2.0,-19.5,0.03125,0.006756756756756757,-0.024493243243243243
matched_pair,2-5s,2-3s|3+|6-10w,ItS07xtdi4s_3,7JWHbs3gu1w_1,ItS07xtdi4s,7JWHbs3gu1w,160.0,296.0,2.0,2.0,4,3,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,3.0,6.0,3.0,1.0,29.0,28.0,0.0125,0.006756756756756757,-0.0057432432432432436
matched_pair,2-5s,2-3s|3+|6-10w,MvHpNzDpC6Q_1,8b9z7N25DmU_1,MvHpNzDpC6Q,8b9z7N25DmU,82.0,268.0,2.0,2.0,11,4,8,8,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5,9.0,7.5,0.5,20.0,19.5,0.024390243902439025,0.007462686567164179,-0.016927557335274845
matched_pair,2-5s,2-3s|3+|6-10w,Pb6MqpdX5Jw_5,D2Xc_jZllDY_2,Pb6MqpdX5Jw,D2Xc_jZllDY,120.0,299.0,2.0,2.0,3,11,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,10.0,1.5,-8.5,0.016666666666666666,0.006688963210702341,-0.009977703455964326
matched_pair,2-5s,2-3s|3+|6-10w,S0SQyFXbqF8_2,9ucb5HYO8ps_2,S0SQyFXbqF8,9ucb5HYO8ps,96.0,238.0,2.0,2.0,3,4,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,18.0,39.0,21.0,0.020833333333333332,0.008403361344537815,-0.012429971988795517
matched_pair,2-5s,2-3s|3+|6-10w,UAmDLPjNyMg_1,Wq4OD3olO2w_1,UAmDLPjNyMg,Wq4OD3olO2w,137.0,299.0,2.0,2.0,5,3,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.5,0.5,0.5,0.5,0.0,0.014598540145985401,0.006688963210702341,-0.00790957693528306
matched_pair,2-5s,2-3s|3+|6-10w,ZUmZgPL0ges_3,oN0IcZaHD_8_2,ZUmZgPL0ges,oN0IcZaHD_8,168.0,299.0,2.0,2.0,5,4,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,3.0,1.5,1.0,-0.5,0.011904761904761904,0.006688963210702341,-0.005215798694059563
matched_pair,2-5s,2-3s|3+|6-10w,d6gu2w19YQo_1,U90e2P9jy30_1,d6gu2w19YQo,U90e2P9jy30,102.0,300.0,2.0,2.0,4,5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,3.5,6.5,20.5,14.0,0.0196078431372549,0.006666666666666667,-0.012941176470588234
matched_pair,2-5s,2-3s|3+|6-10w,fYTZVxQ8LJk_3,fPqj3nnwQOI_2,fYTZVxQ8LJk,fPqj3nnwQOI,95.0,280.0,2.0,2.0,3,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.0,15.5,71.5,4.0,-67.5,0.021052631578947368,0.007142857142857143,-0.013909774436090226
matched_pair,2-5s,2-3s|3+|6-10w,t1hj7se76wQ_3,o7-X8DAToGc_1,t1hj7se76wQ,o7-X8DAToGc,119.0,300.0,2.0,2.0,6,3,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,7.5,39.0,31.5,0.01680672268907563,0.006666666666666667,-0.010140056022408962
matched_pair,2-5s,3-5s|1|0-5w,0AsXkZkqelg_1,ESjMIqrvRj4_2,0AsXkZkqelg,ESjMIqrvRj4,172.0,299.0,4.0,4.0,1,1,4,4,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,0.023255813953488372,0.013377926421404682,-0.00987788753208369
matched_pair,2-5s,3-5s|1|0-5w,0AsXkZkqelg_2,gW7s3YAthpI_2,0AsXkZkqelg,gW7s3YAthpI,172.0,299.0,3.0,3.0,1,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,3.3333333333333335,4.0,0.6666666666666665,1.5,26.5,25.0,0.01744186046511628,0.010033444816053512,-0.007408415649062767
matched_pair,2-5s,3-5s|1|0-5w,Cbe2B6ohBpw_1,Bvw2gv1fcZw_2,Cbe2B6ohBpw,Bvw2gv1fcZw,60.0,290.0,3.0,3.0,1,1,2,2,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.5,109.5,109.0,0.05,0.010344827586206896,-0.039655172413793106
matched_pair,2-5s,3-5s|1|0-5w,DjKGzOe_COc_1,BMayJId0X1s_1,DjKGzOe_COc,BMayJId0X1s,113.0,193.0,3.0,3.0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,4.0,-2.666666666666667,93.5,9.5,-84.0,0.02654867256637168,0.015544041450777202,-0.01100463111559448
matched_pair,2-5s,3-5s|1|0-5w,E3D_z0aoUEg_4,Gkb4f6yodPE_2,E3D_z0aoUEg,Gkb4f6yodPE,158.0,299.0,3.0,3.0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.5,80.5,77.0,0.0189873417721519,0.010033444816053512,-0.008953896956098387
matched_pair,2-5s,3-5s|1|0-5w,HdPSebdDxe4_4,os_2U4xqTqw_4,HdPSebdDxe4,os_2U4xqTqw,121.0,223.0,4.0,4.0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.75,2.25,1.5,110.5,44.5,-66.0,0.03305785123966942,0.017937219730941704,-0.015120631508727719
matched_pair,2-5s,3-5s|1|0-5w,JZloTOdIY_c_3,Ni3dIj90Oa4_2,JZloTOdIY_c,Ni3dIj90Oa4,88.0,299.0,3.0,3.0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.333333333333333,0.9999999999999996,6.5,8.0,1.5,0.03409090909090909,0.010033444816053512,-0.024057464274855576
matched_pair,2-5s,3-5s|1|0-5w,K-7Y8yhcUiw_3,H7rd9bZtbgc_1,K-7Y8yhcUiw,H7rd9bZtbgc,85.0,299.0,3.0,3.0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3333333333333335,2.3333333333333335,8.0,2.5,-5.5,0.03529411764705882,0.010033444816053512,-0.02526067283100531
matched_pair,2-5s,3-5s|1|0-5w,V4PLSw_WzVw_1,7XXSOzDQ2z0_3,V4PLSw_WzVw,7XXSOzDQ2z0,82.0,297.0,4.0,4.0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5,2.75,2.25,2.0,4.5,2.5,0.04878048780487805,0.013468013468013467,-0.03531247433686458
matched_pair,2-5s,3-5s|1|0-5w,VE6Ku0-ucUM_2,hmd6pa2e_rs_3,VE6Ku0-ucUM,hmd6pa2e_rs,66.0,242.0,3.0,3.0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,1.6666666666666665,60.0,237.5,177.5,0.045454545454545456,0.012396694214876033,-0.03305785123966942
matched_pair,2-5s,3-5s|1|0-5w,VZLZ08k3YeA_4,JmWaRt8-u0s_1,VZLZ08k3YeA,JmWaRt8-u0s,142.0,300.0,4.0,4.0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,3.0,120.0,17.0,-103.0,0.028169014084507043,0.013333333333333334,-0.014835680751173709
matched_pair,2-5s,3-5s|1|0-5w,fGGYeXR_LS8_1,pCQEWAFGEjc_2,fGGYeXR_LS8,pCQEWAFGEjc,127.0,299.0,4.0,4.0,1,1,2,2,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.75,2.75,2.0,0.5,67.5,67.0,0.031496062992125984,0.013377926421404682,-0.018118136570721304
matched_pair,2-5s,3-5s|1|0-5w,gf6H_MWCqjw_4,m_U506sf9p4_4,gf6H_MWCqjw,m_U506sf9p4,119.0,212.0,3.0,3.0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.6666666666666665,1.0,105.5,57.0,-48.5,0.025210084033613446,0.014150943396226415,-0.01105914063738703
matched_pair,2-5s,3-5s|1|0-5w,jlwe9jtu5Gw_1,rE6BJ0Bo4w4_4,jlwe9jtu5Gw,rE6BJ0Bo4w4,63.0,242.0,3.0,3.0,1,1,3,3,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,3.3333333333333335,2.3333333333333335,0.0,0.5,0.5,0.047619047619047616,0.012396694214876033,-0.03522235340417158
matched_pair,2-5s,3-5s|1|0-5w,mSF_FqBtRPs_1,RNBoH2LHQEM_2,mSF_FqBtRPs,RNBoH2LHQEM,67.0,299.0,4.0,4.0,1,1,3,3,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5,1.5,1.0,1.0,4.0,3.0,0.05970149253731343,0.013377926421404682,-0.04632356611590875
matched_pair,2-5s,3-5s|1|0-5w,U3CAjsm1sec_1,pgq2KPX5_SA_2,U3CAjsm1sec,pgq2KPX5_SA,89.0,208.0,4.0,4.0,1,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.75,2.0,36.5,17.5,-19.0,0.0449438202247191,0.019230769230769232,-0.025713050993949868
matched_pair,2-5s,3-5s|1|0-5w,jid4t-FzUn0_3,tjCNwdOUiGc_1,jid4t-FzUn0,tjCNwdOUiGc,163.0,299.0,3.0,3.0,1,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333335,110.5,2.0,-108.5,0.018404907975460124,0.010033444816053512,-0.008371463159406612
matched_pair,2-5s,3-5s|1|11-15w,6pssFJ0m-kU_3,nLtNjMimLE0_1,6pssFJ0m-kU,nLtNjMimLE0,140.0,299.0,4.0,4.0,1,1,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,6.5,4.25,117.5,183.0,65.5,0.02857142857142857,0.013377926421404682,-0.015193502150023889
matched_pair,2-5s,3-5s|1|11-15w,aMhu5eMQAsI_3,sTMKled6Q1M_3,aMhu5eMQAsI,sTMKled6Q1M,170.0,300.0,3.0,3.0,1,1,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666666666667,1.666666666666667,113.0,200.5,87.5,0.01764705882352941,0.01,-0.007647058823529411
matched_pair,2-5s,3-5s|1|11-15w,gbi6MxPf3hA_2,txeXrpoMST4_1,gbi6MxPf3hA,txeXrpoMST4,65.0,300.0,4.0,4.0,1,1,14,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.75,1.5,0.75,7.5,268.0,260.5,0.06153846153846154,0.013333333333333334,-0.048205128205128206
matched_pair,2-5s,3-5s|1|11-15w,rvtA7c1I4xo_2,qeSl7YZAfs4_2,rvtA7c1I4xo,qeSl7YZAfs4,130.0,299.0,4.0,4.0,1,1,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.25,7.25,5.0,75.5,70.5,0.03076923076923077,0.013377926421404682,-0.01739130434782609
matched_pair,2-5s,3-5s|1|11-15w,Dc2WEiRk0rA_2,2KEfkDO6hlA_1,Dc2WEiRk0rA,2KEfkDO6hlA,73.0,233.0,3.0,3.0,1,1,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.6666666666666667,68.5,3.5,-65.0,0.0410958904109589,0.012875536480686695,-0.028220353930272207
matched_pair,2-5s,3-5s|1|6-10w,7bO0AJI-ihs_2,-mhFGevxLUg_3,7bO0AJI-ihs,-mhFGevxLUg,65.0,300.0,4.0,4.0,1,1,6,6,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.25,2.75,1.5,0.5,30.5,30.0,0.06153846153846154,0.013333333333333334,-0.048205128205128206
matched_pair,2-5s,3-5s|1|6-10w,GGgQR7aIofY_3,eUecAF626A8_2,GGgQR7aIofY,eUecAF626A8,168.0,299.0,3.0,3.0,1,1,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,0.3333333333333335,47.5,13.0,-34.5,0.017857142857142856,0.010033444816053512,-0.007823698041089344
matched_pair,2-5s,3-5s|1|6-10w,KvrcRMfFzOE_1,2JutOgAnqWA_2,KvrcRMfFzOE,2JutOgAnqWA,186.0,214.0,4.0,4.0,1,1,6,6,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.25,5.0,3.75,1.5,54.0,52.5,0.021505376344086023,0.018691588785046728,-0.0028137875590392956
matched_pair,2-5s,3-5s|1|6-10w,QvATUKXYFBs_2,i6MQCm58zlY_3,QvATUKXYFBs,i6MQCm58zlY,119.0,247.0,3.0,3.0,1,1,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,1.6666666666666665,4.0,32.5,28.5,0.025210084033613446,0.012145748987854251,-0.013064335045759195
matched_pair,2-5s,3-5s|1|6-10w,RfGapDlAYoQ_3,FXdoNvmrYxo_2,RfGapDlAYoQ,FXdoNvmrYxo,150.0,299.0,4.0,4.0,1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,80.0,3.0,-77.0,0.02666666666666667,0.013377926421404682,-0.013288740245261986
matched_pair,2-5s,3-5s|1|6-10w,bX2vDaHL26U_1,1Og2TJ3bXW0_2,bX2vDaHL26U,1Og2TJ3bXW0,74.0,300.0,3.0,3.0,1,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.6666666666666667,19.0,13.0,-6.0,0.04054054054054054,0.01,-0.03054054054054054
matched_pair,2-5s,3-5s|1|6-10w,bpv_LneHmfU_1,2a6GNu6uCDE_3,bpv_LneHmfU,2a6GNu6uCDE,138.0,299.0,3.0,3.0,1,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,67.0,0.5,-66.5,0.021739130434782608,0.010033444816053512,-0.011705685618729096
matched_pair,2-5s,3-5s|1|6-10w,fWvWhLJ5Fow_3,5G6b_QWL3nY_3,fWvWhLJ5Fow,5G6b_QWL3nY,128.0,246.0,4.0,4.0,1,1,9,9,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,2.0,0.0,1.0,142.0,141.0,0.03125,0.016260162601626018,-0.014989837398373982
matched_pair,2-5s,3-5s|1|6-10w,frOqlk0Wm5Y_3,HxZADVzNIqs_3,frOqlk0Wm5Y,HxZADVzNIqs,109.0,299.0,3.0,3.0,1,1,7,7,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.3333333333333333,9.333333333333334,8.0,0.5,59.5,59.0,0.027522935779816515,0.010033444816053512,-0.017489490963763003
matched_pair,2-5s,3-5s|1|6-10w,rvtA7c1I4xo_4,83j4GgHXTLE_1,rvtA7c1I4xo,83j4GgHXTLE,130.0,220.0,3.0,3.0,1,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,1.3333333333333333,82.0,124.0,42.0,0.023076923076923078,0.013636363636363636,-0.009440559440559443
matched_pair,2-5s,3-5s|1|6-10w,tfOIhQpYYe8_2,iOCpICiu4LA_2,tfOIhQpYYe8,iOCpICiu4LA,109.0,299.0,3.0,3.0,1,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,4.333333333333333,1.9999999999999996,15.0,14.0,-1.0,0.027522935779816515,0.010033444816053512,-0.017489490963763003
matched_pair,2-5s,3-5s|1|6-10w,xUWSHYoslPQ_2,Flk-X0gwjF4_1,xUWSHYoslPQ,Flk-X0gwjF4,115.0,299.0,4.0,4.0,1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.25,3.25,26.0,12.5,-13.5,0.034782608695652174,0.013377926421404682,-0.021404682274247494
